Fraudolent,SMS_test,ID,Date and Time
1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",53577RK,2016-06-16
0,Ü bot notes oredi... Cos i juz rem i got...,0XHM6KN,2016-02-15
1,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,XSNM0PK,2018-01-27
0,I have to take exam with march 3,4H0XUIC,2018-02-11
0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,M9HKZIX,2016-03-31
0,Ok anyway no need to change with what you said,8NYQ7HR,2017-09-06
0,You said not now. No problem. When you can. Let me know.,QX79619,2016-04-18
0,WHO ARE YOU SEEING?,UNTNT97,2017-10-25
0,Yay! You better not have told that to 5 other girls either.,U8FNH47,2017-06-30
0,I dont know oh. Hopefully this month.,CEKU17K,2017-06-22
0,Okie,GJV26W5,2017-07-17
0,Poor girl can't go one day lmao,DWV5MX0,2018-04-08
0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,ZZO8BTB,2018-05-11
0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel,FYLJZGH,2018-06-04
0,Did u receive my msg?,5UMFRJF,2016-03-05
0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",WC57X3Y,2018-04-10
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",FEGTTIH,2018-01-19
0,Hows the champ just leaving glasgow!,HEUHC5P,2018-06-03
0,No message..no responce..what happend?,KUP5XDG,2017-01-09
1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",X9EKXV8,2017-05-29
0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,C6S4B5N,2017-05-07
0,"Pls send me a comprehensive mail about who i'm paying, when and how much.",XLUHO3B,2017-06-09
0,"Just sent again. Do you scream and moan in bed, princess?",MAR1GB6,2017-09-08
0,Ok set let u noe e details later...,5UM7SPQ,2016-06-23
1,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,K6UTGWV,2017-06-08
1,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",TY3CWS9,2017-10-05
0,LOL that would be awesome payback.,PRQNLCX,2016-09-11
0,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT,JTGVV6D,2016-11-08
0,But i dint slept in afternoon.,HM787A3,2017-06-05
0,Hey... Why dont we just go watch x men and have lunch... Haha,0QNQE3J,2017-10-29
0,I'm reaching home in 5 min.,SYY0BQD,2017-09-07
0,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",4O9WM95,2016-11-03
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,SJSNUIZ,2016-11-23
0,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,XZLH99S,2017-06-27
0,See you there!,4F8AK7Q,2017-03-12
0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,9DDQUT3,2018-01-26
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",ZB0GLZQ,2017-04-15
0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,D80BF2T,2016-04-16
0,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself",8AMOJZE,2018-06-22
1,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",K8TWSLY,2017-06-07
0,They will pick up and drop in car.so no problem..,F0CEX6G,2017-08-29
0,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,T1I8SD6,2017-08-04
1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,DBJNO5R,2016-10-15
0,Hey you told your name to gautham ah?,SCLA249,2017-11-21
0,"He will, you guys close?",NWONGYB,2016-12-26
0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,MU9CR7I,2016-10-27
0,Pandy joined 4w technologies today.he got job..,AQWXTUY,2017-05-26
1,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",EWLWZI5,2018-07-18
0,Gudnite....tc...practice going on,1PNMY8X,2018-01-09
0,Waiting in e car 4 my mum lor. U leh? Reach home already?,GIOQ0O9,2016-07-10
0,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",1EH7WIT,2016-11-25
0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,IEEYVIO,2017-02-09
1,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,0Q03HNM,2016-11-28
0,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",9MAK7HG,2016-06-14
0,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,H7FG575,2017-10-07
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,KKG2LKC,2017-03-23
0,"Lol, oh you got a friend for the dog ?",KC36WAK,2017-01-21
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,HT9ILEM,2017-10-11
0,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",CT8WTBJ,2017-03-21
0,Any pain on urination any thing else?,BSVPLUR,2017-05-29
0,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,SSA7UY8,2018-06-12
0,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too.",D418LS4,2016-11-29
0,Ok...,UB32E01,2017-03-22
1,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",714AFQ8,2017-04-01
0,If he started searching he will get job in few days.he have great potential and talent.,6P4JAFS,2017-03-19
0,Arun can u transfr me d amt,XS268AP,2017-08-18
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,HETKQ0D,2017-01-15
0,I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.,Y6ZRE4I,2017-04-22
1,You have 1 new message. Please call 08712400200.,1X6X7DF,2017-08-05
0,U too...,HILNT9X,2017-12-01
0,Then why you came to hostel.,C9JPSWZ,2018-03-26
0,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat...",6K4XG4C,2018-03-02
0,I not busy juz dun wan 2 go so early.. Hee..,SD4J8A1,2016-06-17
0,Yes i have. So that's why u texted. Pshew...missing you so much,H53J4D0,2017-01-25
0,How are you enjoying this semester? Take care brother.,L7TJAGB,2018-08-25
0,G.W.R,QM5FXK9,2017-02-14
1,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,AWPLP8I,2017-02-25
0,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",8KELA5X,2016-06-18
0,How come guoyang go n tell her? Then u told her?,66QE1AV,2018-08-28
0,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,GSROLZ7,2017-10-21
1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",12RC28Q,2017-08-23
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,QBCIY0Y,2017-04-05
0,Finish liao... U?,9ITLKSH,2017-01-09
1,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",TPQR3XI,2017-04-16
0,"Probably not, still going over some stuff here",BV0J1M0,2017-03-21
0,Wah lucky man... Then can save money... Hee...,ODRWXV9,2018-08-27
0,Hey u still at the gym?,7JMIJS2,2016-12-06
0,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...,I6R8SPD,2018-01-28
0,Ok lor...,1KQVVK3,2016-07-09
0,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,PS2J49Z,2018-03-15
0,Stupid.its not possible,3Y43QF6,2017-03-09
1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,P74YJAI,2017-02-28
0,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),1ORD8D6,2017-12-04
1,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,CNA999X,2017-09-24
0,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,ETGSR7P,2017-10-05
0,Where are you?when wil you reach here?,XHC0KXV,2016-02-28
0,Oh yeah! And my diet just flew out the window,74V53N4,2017-02-11
0,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",XD4HUYR,2018-03-02
0,Sending you greetings of joy and happiness. Do have a gr8 evening,CPWYT05,2018-05-14
0,Armand says get your ass over to epsilon,92LXNFP,2016-03-04
0,Aiyah u did ok already lar. E nydc at wheellock?,FB6DVCZ,2017-03-28
0,Don know..he is watching film in computer..,I808TD5,2017-09-11
0,No..but heard abt tat..,ASI35QO,2016-12-04
0,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,V22E27L,2018-03-26
0,Anytime lor...,T725ISN,2018-05-14
0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,9HRUGZX,2018-01-02
0,Yar else i'll thk of all sorts of funny things.,LCOZQFH,2016-07-13
0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",6JW6M1P,2018-08-22
0,Those were my exact intentions,06BDAOD,2018-03-31
0,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",XYJWKA9,2016-09-05
0,Every day i use to sleep after  &lt;#&gt;  so only.,LGBABHB,2018-02-25
0,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",EQSLQ26,2016-09-19
0,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,FM0YEWX,2018-01-07
1,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,PQDGEU4,2017-03-30
1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",5QN9RJA,2016-08-21
0,Its sarcasm.. .nt scarcasim,I9Z6N4V,2016-10-05
0,Wherre's my boytoy ? :-(,4IX8HUE,2016-03-17
0,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",WS9PC9C,2016-07-22
0,Prepare to be pleasured :),OKZTQW8,2016-05-01
0,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),LQUNK05,2017-03-25
0,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",SDSJFRB,2018-08-22
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,7ETSDQY,2017-01-09
0,Oh that was a forwarded message. I thought you send that to me,OKWBOKB,2016-11-29
0,K..give back my thanks.,XBNKDHB,2017-02-06
0,Some of them told accenture is not confirm. Is it true.,0U7EQD4,2017-03-04
0,Hey do you want anything to buy:),C2HJOSE,2018-01-05
1,100 dating service cal;l 09064012103 box334sk38ch,WAZSKN9,2018-05-22
0,Can you use foreign stamps for whatever you send them off for?,13RCABZ,2017-07-19
0,Haha... Hope ü can hear the receipt sound... Gd luck!,U8PBYVA,2016-09-14
0,No chikku nt yet.. Ya i'm free,SY0LG73,2017-04-11
0,I'll be at mu in like  &lt;#&gt;  seconds,H0IV0X1,2017-11-24
0,Cant think of anyone with * spare room off * top of my head,20MW8CF,2018-02-12
1,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,IB9VYA8,2017-09-27
0,Today am going to college so am not able to atten the class.,DOUBA2Y,2016-07-29
1,Call FREEPHONE 0800 542 0578 now!,886GXQO,2016-08-04
0,… and don‘t worry we‘ll have finished by march … ish!,RKFF562,2017-08-04
1,FROM 88066 LOST £12 HELP,3I4PKME,2017-09-01
0,Yes.he have good crickiting mind,3KD8ISF,2016-05-11
0,I am great! How are you?,O960OTD,2016-05-04
0,Is fujitsu s series lifebook good?,CPPH7E9,2017-10-19
0,ARR birthday today:) i wish him to get more oscar.,JTJ8YA3,2018-01-09
0,Can a not?,6TX2SX8,2018-01-04
0,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,E79RWW5,2017-09-16
0,No problem with the renewal. I.ll do it right away but i dont know his details.,JLXXBG2,2018-01-16
0,You are a very very very very bad girl. Or lady.,83H454Y,2016-07-19
0,K actually can you guys meet me at the sunoco on howard? It should be right on the way,N97LZ1E,2016-03-28
0,"I'll see, but prolly yeah",PFERPAO,2016-03-30
0,K..k..any special today?,YWP53KF,2017-11-22
0,Did u download the fring app?,NB9U742,2016-08-26
0,I am waiting machan. Call me once you free.,44NLPEC,2017-11-25
0,Yes :)it completely in out of form:)clark also utter waste.,B2FRXPQ,2018-07-15
0,"Sorry, got a late start, we're on the way",215SW13,2017-10-01
0,Howz pain.it will come down today.do as i said ystrday.ice and medicine.,ODNPQ0M,2016-11-21
0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,LEVRM7F,2017-02-03
0,Ü takin linear algebra today?,X2SQEB5,2016-10-30
0,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),12CNXZ2,2017-01-18
0,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",6EEC14S,2017-06-07
